ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\braizers\hellfire_floorbraizer.obj;-941.6187133789062;-920.4139404296875;299.3966369628906;1;-2.0274119839555627e-13;2.0663209454596654e-7;2.0663209454596654e-7;1.232200026512146;Set_$DefaultGlobal;192883
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\braizers\hellfire_floorbraizer.obj;-941.6185913085938;-994.345703125;299.7962951660156;1;-2.0274119839555627e-13;2.0663209454596654e-7;2.0663209454596654e-7;1.232200026512146;Set_$DefaultGlobal;192883
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_green.obj;-951.4780883789062;-1177.9119873046875;290.8765869140625;0.7071065902709961;1.461107643763171e-7;8.429388032027418e-8;0.7071069478988647;3.2639498710632324;Set_$DefaultGlobal;191450
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_green.obj;-951.4780883789062;-1154.518310546875;290.8765869140625;0.7071065902709961;1.461107643763171e-7;8.429388032027418e-8;0.7071069478988647;3.2639498710632324;Set_$DefaultGlobal;191450
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-999.8724975585938;-1096.6265869140625;290.5145568847656;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-999.8724975585938;-1080.6483154296875;290.5145568847656;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-999.8726196289062;-1033.534423828125;290.5145568847656;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-999.8726196289062;-1049.5125732421875;290.5145568847656;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-999.8726196289062;-986.2352294921875;290.5145568847656;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-999.8726196289062;-1002.2134399414062;290.5145568847656;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-999.8726196289062;-939.171875;290.5145568847656;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-958.7166137695312;-955.1500854492188;290.5145263671875;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-958.7164916992188;-986.6441040039062;290.5145263671875;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-958.7164916992188;-1002.622314453125;290.5145263671875;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-958.7164916992188;-1033.325927734375;290.5145263671875;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-958.7164916992188;-1049.30419921875;290.5145263671875;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-958.7164916992188;-1080.6612548828125;290.5145263671875;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_red.obj;-958.7164916992188;-1096.639404296875;290.5145263671875;3.6955276527805836e-7;-2.066320661242571e-7;-1.9756253382373357e-13;-1;3.4303581714630127;Set_$DefaultGlobal;191451
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_broken.obj;-991.865478515625;-900.6038208007812;290.7135009765625;1;-2.0274119839555627e-13;2.066320661242571e-7;2.066320661242571e-7;3.4303581714630127;Set_$DefaultGlobal;191449
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_broken.obj;-966.2269897460938;-900.8972778320312;291.0989990234375;0.5000001192092896;-5.161914486961905e-7;1.0331564226362389e-7;-0.8660253286361694;3.4303581714630127;Set_$DefaultGlobal;191449
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_broken.obj;-1001.5997314453125;-956.3818359375;290.9933166503906;0.9914448857307434;-7.779986077594003e-8;2.048642500085407e-7;-0.13052597641944885;3.4303581714630127;Set_$DefaultGlobal;191449
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\braizers\hellfire_floorbraizer.obj;-999.5194091796875;-1164.255615234375;299.3966369628906;1;-2.0274119839555627e-13;2.0663209454596654e-7;2.0663209454596654e-7;1.232200026512146;Set_$DefaultGlobal;192883
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\braizers\hellfire_floorbraizer.obj;-979.6917114257812;-1201.0771484375;299.328125;1;-2.0274119839555627e-13;2.0663209454596654e-7;2.0663209454596654e-7;1.232200026512146;Set_$DefaultGlobal;192883
..\..\..\expansion01\doodads\blacktemple\passivedoodads\brazier\bt_brazier_broken.obj;-960.2177734375;-938.6244506835938;290.96429443359375;-0.49999988079071045;-5.16191221322515e-7;-1.0331646649319737e-7;-0.8660255074501038;3.4303581714630127;Set_$DefaultGlobal;191449
..\..\..\azeroth\burningsteppes\passivedoodads\orcsleepmats\orcsleepmat03.obj;-904.5499267578125;-1066.055419921875;291.0479736328125;0.9218124151229858;6.282594000595054e-8;1.520308643421231e-7;0.38763630390167236;2.154599189758301;Set_$DefaultGlobal;189198
..\..\..\azeroth\burningsteppes\passivedoodads\orcsleepmats\orcsleepmat01.obj;-949.098876953125;-1003.9330444335938;291.2166748046875;0.017935821786522865;-1.5938668787573995e-11;8.453035493793948e-11;-0.9998391270637512;1.8299994468688965;Set_$DefaultGlobal;189196
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_type04.obj;-894.0096435546875;-1018.1241455078125;302.4669494628906;1.3113418617649586e-7;-2.066320661242571e-7;-2.183414717473256e-13;-1;3.9969654083251953;Set_$DefaultGlobal;192874
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_typelarge_longchain.obj;-1014.1478881835938;-1110.0357666015625;306.2731018066406;0.9990482330322266;-9.013348289954592e-9;2.0643540210585343e-7;-0.04361908137798309;4.095722198486328;Set_$DefaultGlobal;192875
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_type02.obj;-944.7683715820312;-1041.4189453125;303.4757385253906;1;-1.8467685876637913e-13;2.066320661242571e-7;2.940548995411518e-7;3.9326846599578857;Set_$DefaultGlobal;192872
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_typewide.obj;-903.15869140625;-950.221923828125;303.79962158203125;0.7071069478988647;-1.4611107701512083e-7;1.4611079279802652e-7;-0.7071066498756409;4.203066825866699;Set_$DefaultGlobal;192877
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\barrier\hellfire_barrier.obj;-1015.9265747070312;-1065.214599609375;290.9177551269531;0.6755900979042053;1.5234500949645735e-7;1.395987681007682e-7;0.7372773885726929;2.7014753818511963;Set_$DefaultGlobal;192879
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orcbarrel01.obj;-904.9924926757812;-957.6932373046875;291.8806457519531;-0.11840097606182098;-0.2668111026287079;0.6581326723098755;-0.6940132975578308;1.4247602224349976;Set_$DefaultGlobal;199090
..\..\..\generic\orc\passivedoodads\feedingtroughs\feedtroph01.obj;-908.2200317382812;-958.8074951171875;290.8955383300781;0.760019838809967;-0.001609740313142538;-0.004056592006236315;-0.6498851776123047;1.269998550415039;Set_$DefaultGlobal;199153
..\..\..\generic\orc\passivedoodads\utensils\ladlewood.obj;-908.314697265625;-958.46875;291.1938781738281;0.7939850091934204;-0.08589217811822891;-0.12943758070468903;-0.5877552628517151;0.9999992847442627;Set_$DefaultGlobal;199394
..\..\..\generic\passivedoodads\lights\candle01.obj;-901.3630981445312;-958.2151489257812;292.4557189941406;0.5289068818092346;2.2454132420079986e-7;1.0335227784707968e-7;0.8486799001693726;0.9999998807907104;Set_$DefaultGlobal;199806
..\..\..\generic\passivedoodads\lights\candle02.obj;-901.0386352539062;-958.2478637695312;292.39056396484375;0.5797310471534729;2.1781298187306675e-7;1.1686743306427161e-7;0.8148079514503479;0.8771929740905762;Set_$DefaultGlobal;199807
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orcbarrel03.obj;-903.0433349609375;-958.028564453125;291.1183166503906;0.33081698417663574;-2.2114852527010953e-7;1.104256597272979e-7;-0.9436949491500854;0.9999997615814209;Set_$DefaultGlobal;199091
..\..\..\generic\orc\passivedoodads\jars\jarorc02.obj;-903.3139038085938;-957.8948364257812;293.0325012207031;0.3676113486289978;-2.1664273219812458e-7;1.1902280050435365e-7;-0.9299795031547546;1;Set_$DefaultGlobal;199180
..\..\..\generic\orc\passivedoodads\jars\jarorc05.obj;-902.9089965820312;-958.1912231445312;293.0495300292969;0.5582031011581421;2.2079760242377233e-7;1.1112567221971403e-7;0.8297043442726135;0.9999991655349731;Set_$DefaultGlobal;199183
..\..\..\generic\darkirondwarf\passivedoodads\crates\darkironcrate01.obj;-901.3412475585938;-957.6473388671875;291.1131591796875;0.9867479801177979;-3.3528447573871745e-8;2.038937338966207e-7;-0.16226042807102203;0.6164313554763794;Set_$DefaultGlobal;197150
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orccrate06.obj;-943.9189453125;-1032.7845458984375;292.3247375488281;-0.4510534405708313;-1.816742667415383e-7;-1.010333861017898e-7;-0.8924969434738159;0.9999998807907104;Set_$DefaultGlobal;199097
..\..\..\generic\darkirondwarf\passivedoodads\crates\darkironcrate01.obj;-943.8848876953125;-1032.6956787109375;290.9974365234375;0.7683535218238831;-1.3225003669958824e-7;1.5876632630806853e-7;-0.6400256752967834;0.6164313554763794;Set_$DefaultGlobal;197150
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orcbarrel03.obj;-944.2880859375;-1035.0965576171875;291.1144714355469;0.2596115469932556;-2.0272915435270988e-7;4.598015479473361e-8;-0.9657131433486938;0.9999999403953552;Set_$DefaultGlobal;199091
..\..\..\generic\orc\passivedoodads\rugs\centaurrug01.obj;-1020.407470703125;-1029.5386962890625;291.1896667480469;0.5001378059387207;-0.0007777211721986532;-0.00032898320932872593;0.8659454584121704;1.000000238418579;Set_$DefaultGlobal;199239
..\..\..\generic\passivedoodads\lights\candle01.obj;-943.7825317382812;-1032.6968994140625;293.68310546875;0.9578790664672852;5.176927686534327e-8;2.0132863198796258e-7;0.28717178106307983;1.1399998664855957;Set_$DefaultGlobal;199806
..\..\..\generic\passivedoodads\lights\candle01.obj;-944.098876953125;-1032.664306640625;293.68310546875;0.9002329707145691;-9.784735510720566e-8;1.8340986684961536e-7;-0.4354085326194763;0.8976378440856934;Set_$DefaultGlobal;199806
..\..\..\generic\orc\passivedoodads\jars\jarorc05.obj;-944.171142578125;-1034.9073486328125;293.0594787597656;0.7350482940673828;1.347865747902688e-7;1.5825884247533395e-7;0.6780148148536682;1;Set_$DefaultGlobal;199183
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orccrate06.obj;-945.8626098632812;-1033.82763671875;291.0705261230469;-0.4510534405708313;-1.816742667415383e-7;-1.010333861017898e-7;-0.8924969434738159;0.9999998807907104;Set_$DefaultGlobal;199097
..\..\..\generic\orc\passivedoodads\mugs\orcmug01.obj;-946.1614379882812;-1033.9442138671875;292.44110107421875;0.7409369945526123;1.3340039117792912e-7;1.5942903530685726e-7;0.6715745329856873;0.6535948514938354;Set_$DefaultGlobal;199207
..\..\..\generic\orc\passivedoodads\mugs\orcmug01.obj;-945.8193359375;-1033.1920166015625;292.44110107421875;0.9954981803894043;1.1497260032911072e-8;2.075598501960485e-7;0.09478083997964859;0.6535947918891907;Set_$DefaultGlobal;199207
..\..\..\generic\orc\passivedoodads\pitchers\orcpitcher01.obj;-945.5394897460938;-1034.1343994140625;292.41015625;0.9861084818840027;-4.26149533439002e-8;2.0346313078789535e-7;-0.16610261797904968;0.9999992251396179;Set_$DefaultGlobal;199212
..\..\..\generic\human\passivedoodads\food\roastboarplatter.obj;-1000.3699340820312;-1125.322021484375;292.06689453125;0.9807378649711609;7.667176049608315e-8;2.4403632892244786e-7;0.19532842934131622;0.5952380299568176;Set_$DefaultGlobal;198228
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orccrate06.obj;-1000.365478515625;-1125.4151611328125;291.1195068359375;0.9815808534622192;7.560618797697316e-8;2.4436852186227043e-7;0.19104720652103424;0.7023458480834961;Set_$DefaultGlobal;199097
..\..\..\generic\orc\passivedoodads\bowls\bowlwood02.obj;-1001.2544555664062;-1123.568115234375;292.05120849609375;0.8458573222160339;-1.1236780750323305e-7;2.297950345564459e-7;-0.5334092378616333;1;Set_$DefaultGlobal;199122
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-898.989013671875;-1020.623046875;292.4562072753906;0.6586218476295471;-0.6446355581283569;-0.27150389552116394;0.27739474177360535;1.3192757368087769;Set_$DefaultGlobal;198096
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-896.721435546875;-1027.8216552734375;292.4562072753906;0.7065803408622742;-0.6915757656097412;-0.1048450618982315;0.107120081782341;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.716064453125;-1058.7825927734375;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\human\passivedoodads\catapultruins\catapultbeam.obj;-1024.71826171875;-1051.945068359375;293.06329345703125;0.5263596177101135;-0.5151823163032532;0.47313520312309265;-0.48340022563934326;1.31927490234375;Set_$DefaultGlobal;198096
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orccrate06.obj;-1001.1898803710938;-1123.298583984375;291.1195068359375;0.9815808534622192;7.560618797697316e-8;2.4436852186227043e-7;0.19104720652103424;0.7023458480834961;Set_$DefaultGlobal;199097
..\..\..\generic\human\passivedoodads\food&utensils\turkeyleg.obj;-1009.0025024414062;-1121.2470703125;292.05535888671875;0.9243890643119812;0.05321577563881874;0.062187157571315765;-0.3725664019584656;1.0000001192092896;Set_$DefaultGlobal;198236
..\..\..\generic\orc\passivedoodads\hammocks\hammock02.obj;-902.0489501953125;-1023.1292114257812;291.2281494140625;0.3830466568470001;-0.055989332497119904;-0.009266258217394352;-0.921984076499939;0.9999999403953552;Set_$DefaultGlobal;199161
..\..\..\generic\darkirondwarf\passivedoodads\crates\darkironcrate01.obj;-902.2207641601562;-1019.7640991210938;290.62060546875;0.9979788064956665;1.3130798670601962e-8;2.0621443752588675e-7;0.06354793906211853;0.6164306998252869;Set_$DefaultGlobal;197150
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orccrate06.obj;-902.4159545898438;-1018.5366821289062;291.4298400878906;-0.4681936800479889;0.5545515418052673;-0.41812658309936523;-0.5462942719459534;0.8000000715255737;Set_$DefaultGlobal;199097
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orcbarrel01.obj;-901.3638305664062;-1021.2156372070312;290.572265625;0.7493334412574768;1.8565347659205145e-7;1.6319705764544779e-7;0.6621928215026855;0.9999998807907104;Set_$DefaultGlobal;199090
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orccrate06.obj;-902.2377319335938;-1019.6007080078125;291.95245361328125;-0.2509320378303528;-2.451723446483811e-7;-3.148037563960315e-8;-0.9680047035217285;0.800000011920929;Set_$DefaultGlobal;199097
..\..\..\generic\orc\passivedoodads\jars\jarorc05.obj;-901.337158203125;-1021.1995239257812;291.67010498046875;0.5740434527397156;2.1862146581952402e-7;1.1534795874013071e-7;0.818824827671051;1;Set_$DefaultGlobal;199183
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orcbarrel01.obj;-902.3235473632812;-1021.9464111328125;291.0215759277344;-0.4682132601737976;0.6896615028381348;0.14962631464004517;-0.5317474603652954;0.9999998211860657;Set_$DefaultGlobal;199090
..\..\..\azeroth\burningsteppes\passivedoodads\orcsleepmats\orcsleepmat01.obj;-904.9497680664062;-1025.586181640625;290.6188659667969;-0.2568926215171814;0.004166897851973772;0.005811579059809446;-0.9664134979248047;0.9999999403953552;Set_$DefaultGlobal;189196
..\..\..\generic\orc\passivedoodads\voodoostuff\voodoodrum02.obj;-903.4498901367188;-1026.710693359375;290.6087341308594;-0.2849652171134949;-2.4390749331359984e-7;-4.012017384980027e-8;-0.9585378766059875;1;Set_$DefaultGlobal;199412
..\..\..\generic\orc\passivedoodads\voodoostuff\voodoodrum01.obj;-902.11474609375;-1026.5953369140625;290.62939453125;-0.2849652171134949;-2.4390749331359984e-7;-4.012017384980027e-8;-0.9585378766059875;1;Set_$DefaultGlobal;199410
..\..\..\generic\orc\passivedoodads\voodoostuff\voodoodrum03.obj;-902.69873046875;-1027.84326171875;290.660400390625;-0.2849652171134949;-2.4390749331359984e-7;-4.012017384980027e-8;-0.9585378766059875;1;Set_$DefaultGlobal;199413
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-1052.2030029296875;290.7536926269531;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\orc\passivedoodads\hammocks\hammock01.obj;-1024.5941162109375;-1052.2030029296875;292.4361877441406;0.6973703503608704;-1.480956370869535e-7;1.4409891946343123e-7;-0.7167109251022339;0.9999992251396179;Set_$DefaultGlobal;199160
..\..\..\generic\human\passivedoodads\food&utensils\turkeyleg.obj;-1009.1295776367188;-1120.94873046875;291.9774169921875;0.7069995403289795;1.9109263860173087e-7;1.9103502779671544e-7;0.7072139978408813;1;Set_$DefaultGlobal;198236
..\..\..\generic\human\passivedoodads\food&utensils\kitchenknife.obj;-1000.6458129882812;-1125.5328369140625;292.7281188964844;0.9832226634025574;0.0764847919344902;0.16168156266212463;0.03581038862466812;0.9999998211860657;Set_$DefaultGlobal;198234
..\..\..\generic\orc\passivedoodads\jugs\orcjug01.obj;-999.2092895507812;-1127.657958984375;292.0687561035156;0.9496231079101562;1.0584078324882285e-7;2.3287337569399824e-7;0.3133942782878876;0.5996731519699097;Set_$DefaultGlobal;199191
..\..\..\generic\human\passivedoodads\food&utensils\cleaver01.obj;-1010.4226684570312;-1120.1922607421875;292.2586975097656;0.8976976871490479;0.0785837396979332;0.17856347560882568;-0.3950677514076233;0.9999997615814209;Set_$DefaultGlobal;198230
..\..\..\generic\orc\passivedoodads\mugs\orcmug01.obj;-1001.2000122070312;-1122.920166015625;292.0707092285156;-0.3462613523006439;-2.4811137677716033e-7;-6.223359605428413e-8;-0.9381380677223206;0.6535947322845459;Set_$DefaultGlobal;199207
..\..\..\generic\orc\passivedoodads\mugs\orcmug01.obj;-999.6354370117188;-1128.022705078125;292.0707092285156;0.28386783599853516;-2.3603608667599474e-7;9.858622007641316e-8;-0.9588634371757507;0.6535947918891907;Set_$DefaultGlobal;199207
..\..\..\azeroth\bootybay\passivedoodad\deadfish\fishdeadblue.obj;-1010.25;-1121.4967041015625;292.32537841796875;0.7016574144363403;0.08674675226211548;0.0867730975151062;0.7018705606460571;0.9999997019767761;Set_$DefaultGlobal;189085
..\..\..\generic\human\passivedoodads\meat\bloodymeat01.obj;-1010.3805541992188;-1119.693359375;291.1078796386719;-0.18251588940620422;-2.0316122117947089e-7;-3.771387468987086e-8;-0.9832028746604919;0.29198628664016724;Set_$DefaultGlobal;198343
..\..\..\generic\passivedoodads\fish\fishskel02.obj;-1001.0407104492188;-1123.635009765625;292.1819152832031;0.34607169032096863;0.295943945646286;0.020009910687804222;-0.8900849223136902;0.9999998807907104;Set_$DefaultGlobal;199712
..\..\..\generic\human\passivedoodads\meat\bloodymeat01.obj;-1009.8932495117188;-1120.292236328125;292.0367736816406;0.7069994211196899;1.4613294752052752e-7;1.4608893650347454e-7;0.7072141170501709;0.28987035155296326;Set_$DefaultGlobal;198343
..\..\..\generic\human\passivedoodads\meat\bloodymeat01.obj;-1010.5072631835938;-1121.039306640625;292.0272521972656;0.6860212683677673;-1.5034184741580248e-7;1.4175383000747388e-7;-0.7275815010070801;0.56751549243927;Set_$DefaultGlobal;198343
..\..\..\azeroth\bootybay\passivedoodad\deadfish\fishdeadgreen.obj;-1009.9996948242188;-1121.6807861328125;292.3353271484375;-0.39569270610809326;0.27477023005485535;-0.24435490369796753;-0.8415576219558716;0.9999998807907104;Set_$DefaultGlobal;189086
..\..\..\azeroth\bootybay\passivedoodad\deadfish\fishrack.obj;-1012.5020751953125;-1120.4559326171875;291.1007080078125;0.9843860864639282;3.63716985418705e-8;2.034057899891195e-7;0.1760227233171463;0.9999995231628418;Set_$DefaultGlobal;189091
..\..\..\generic\orc\passivedoodads\tablecooker\orctablecooker01fire.obj;-1009.9265747070312;-1121.4124755859375;291.09979248046875;0.7069994211196899;1.4613294752052752e-7;1.4608892229261983e-7;0.7072141170501709;1;Set_$DefaultGlobal;199355
..\..\..\generic\tauren\passivedoodads\chairs\taurenlogchair01.obj;-1002.0748901367188;-1126.068603515625;291.2694091796875;0.9824051260948181;7.453922279410108e-8;2.4469611048516526e-7;0.1867624819278717;0.9023077487945557;Set_$DefaultGlobal;200393
..\..\..\azeroth\burningsteppes\passivedoodads\orcsleepmats\orcsleepmat02.obj;-1000.2392578125;-1124.91748046875;291.1585998535156;0.6973222494125366;0.0004309501382522285;0.003101709997281432;-0.7167509198188782;1.000000238418579;Set_$DefaultGlobal;189197
..\..\..\generic\human\passivedoodads\food\fishplatter01.obj;-1009.4287109375;-1122.4302978515625;292.0345458984375;0.5943720936775208;1.661713326939207e-7;1.2281653027912398e-7;0.8041901588439941;0.6213014721870422;Set_$DefaultGlobal;198223
..\..\..\generic\orc\passivedoodads\jugs\orcjug01.obj;-1003.9130859375;-1121.8570556640625;291.1217346191406;0.9496231079101562;1.0584077614339549e-7;2.3287337569399824e-7;0.3133942484855652;1;Set_$DefaultGlobal;199191
..\..\..\generic\orc\passivedoodads\weapons\orcspear03.obj;-1006.985595703125;-1122.7039794921875;291.0780334472656;0.7366266846656799;0.12598608434200287;-0.1380814164876938;0.6499555110931396;0.9999987483024597;Set_$DefaultGlobal;199439
..\..\..\generic\orc\passivedoodads\weapons\orcspear01.obj;-1006.6987915039062;-1122.910888671875;291.0033874511719;0.6336885094642639;0.15356309711933136;-0.1278606802225113;0.7473345398902893;1.0000004768371582;Set_$DefaultGlobal;199436
..\..\..\generic\orc\passivedoodads\bongs\hookahbong01.obj;-1001.5029296875;-1127.1876220703125;291.7217102050781;-0.0608062744140625;-2.555150899752334e-7;1.2012972838704172e-8;-0.998149573802948;0.9999999403953552;Set_$DefaultGlobal;199118
..\..\..\generic\orc\passivedoodads\barrelsandcrates\orccrate06.obj;-999.5150756835938;-1127.59521484375;291.1195068359375;0.9824051260948181;7.453922279410108e-8;2.4469611048516526e-7;0.1867624819278717;0.7023458480834961;Set_$DefaultGlobal;199097
..\..\..\generic\orc\passivedoodads\bowls\bowlwood02.obj;-999.7788696289062;-1127.4556884765625;292.05120849609375;0.9914765357971191;-5.8401252722717345e-9;2.557306402195536e-7;-0.1302855759859085;0.9999999403953552;Set_$DefaultGlobal;199122
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_type01_burning.obj;-1015.3223876953125;-908.282470703125;302.4117126464844;0.70710688829422;-1.4611107701512083e-7;1.461107785871718e-7;-0.7071066498756409;3.3788158893585205;Set_$DefaultGlobal;192871
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_type02.obj;-944.7683715820312;-994.818603515625;303.4757385253906;1;-1.8467685876637913e-13;2.066320661242571e-7;2.940548995411518e-7;3.9326846599578857;Set_$DefaultGlobal;192872
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_type02.obj;-944.7683715820312;-1088.3814697265625;303.4757385253906;1;-1.8467685876637913e-13;2.066320661242571e-7;2.940548995411518e-7;3.9326846599578857;Set_$DefaultGlobal;192872
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_typewide.obj;-938.700439453125;-908.3695678710938;303.79962158203125;0.7071069478988647;-1.4611107701512083e-7;1.4611079279802652e-7;-0.7071066498756409;4.203066825866699;Set_$DefaultGlobal;192877
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_type04.obj;-894.0096435546875;-1067.788818359375;302.4669494628906;1.3113418617649586e-7;-2.066320661242571e-7;-2.183414717473256e-13;-1;3.9969654083251953;Set_$DefaultGlobal;192874
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\banners\hellfire_banner_typewide.obj;-1009.0055541992188;-1163.993896484375;303.7996826171875;1;-1.8467685876637913e-13;2.066320661242571e-7;2.940548711194424e-7;4.203066825866699;Set_$DefaultGlobal;192877
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\barrier\hellfire_barrier.obj;-1015.9266357421875;-1018.2091064453125;290.9177551269531;0.6755900979042053;1.5234500949645735e-7;1.395987681007682e-7;0.7372773885726929;2.7014753818511963;Set_$DefaultGlobal;192879
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\barrier\hellfire_barrier.obj;-1015.9266357421875;-971.76953125;290.9177551269531;0.6755900979042053;1.5234500949645735e-7;1.395987681007682e-7;0.7372773885726929;2.7014753818511963;Set_$DefaultGlobal;192879
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\barrier\hellfire_barrier.obj;-998.6233520507812;-916.7312622070312;290.917724609375;-0.08715549856424332;-2.0584576532201027e-7;-1.8009368218940836e-8;-0.9961947202682495;2.7014758586883545;Set_$DefaultGlobal;192879
..\..\..\expansion01\doodads\hellfirecitadel\passivedoodads\barrier\hellfire_barrier.obj;-947.6815185546875;-877.8645629882812;290.917724609375;0.17364835739135742;-2.034929025285237e-7;3.588108299368287e-8;-0.9848077297210693;2.7014756202697754;Set_$DefaultGlobal;192879
